department,category,commodity,sub_commodity,id_upc,dsc_upc
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100321,TUDE HONEYTUDE JUICE          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100325,TUDE PINKYTUDE JUICE          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85204300342,BLUE PRINT 6 PK JUICE CLEANSE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85290900308,CUTIES SS BLUEBLASTER SMOOTHIE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85290900334,CUTIES JUICE TANG/MANG/PASSION
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85290900335,CUTIES JUICE TANG/ORG/PINEAPPL
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85290900362,CALIFIA FARMS CALIF TANGERINE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85290900391,CF 100% PURE TAN JUICE W/CALCM
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85290900393,CF 100% PURE TANGERINE JUICE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85292500500,COPRA COCONUT WATER           
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100303,KEVITA RTD COCONUT ORG
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100306,KEVITA RTD POMG
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100314,KEVITA RTD POMG COCO ORG      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100333,KEVITA RTD HIISCS BRRY DLY CLN
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100334,KEVITA RTD TANGERINE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100335,KEVITA RTD BLUEBERRY CHERRY
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100353,KEVITA PINEAPPLE COCONUT JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100354,KEVITA PROBIOTIC TONIC CH G L
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100355,KEVITA PROBIOTIC TONIC RED B
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100356,KEVITA PROBIOTIC TONIC KALE L 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100358,KEVITA GINGER MSTR BRW KMBHCA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100359,KEVITA GRPFRT MSTR BRW KMBCHA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100361,KEVITA TRT CHRRY MSTR BRW KMBC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100365,KEVITA LVNDR MSTR BRW KMBCHA  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85331100369,KEVITA PROBIOTIC TONIC CH G L
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85352300315,EVOLUTION 100% ORANGE JUICE   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85352300325,EVOLUTION 100% GRAPEFRUIT JUIC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85352300335,EVOLUTION 100% APPLE JUICE    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85352300345,EVOLUTION 100% TANGERINE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85352300355,EVOLUTION 100% ORG LEMONADE   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85479100401,THAT INDIAN DRINK BLUB CARD   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85507700400,KOA NATURAL OLAKINO           
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85507700402,KOA RASPBERRY OLAKINO         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85507700405,KOA LAVENDER OLAKINO          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85507700409,KOA SPARKLING LAVENDAR OLAKINO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85591700403,JUISI PINEAPPLE JAMU          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85591700404,JUISI CUCUMBER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85591700406,JUISI CUCUMBER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85653400200,CAVEMAN F WATER KEFIR VAN     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85653400201,CAVEMAN F WATER KEFIR ORIG    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85653400202,CAVEMAN F WATER KEFIR BLK PEP 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85653400203,CAVEMAN F WATER KEFIR SAF     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85653400204,CAVEMAN F WATER KEFIR TAR     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85696600114,COOLJUICE 100% JUICE MANGO    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85696600115,COOLJUICE 100% FRUIT PUNCH    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85696600116,COOLJUICE TROPICAL BLUE ALL NT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85696600117,COOLJUICE TROPICAL RHYTHMS    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85907800209,HARMLESS HARVEST COCONUT WATER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85981800208,HIGH C KOMBUCHA PASSION FLOWER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85998500304,VDP RAW MAGUEY WATER          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85998500305,VDP RAW MAGUEY WATER W QUINCE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85998500306,VDP RAW MAGUEY WATER W HIBISCU
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85998500307,VDP RAW MAGUEY WATER W LEMON G
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85998500308,VDP RAW MAGUEY WATER W GRAPEFR
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85998500309,VDP RAW MAGUEY W ALFALFA LEMON
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85998500310,VDP GREEN COCONUT WATER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86000071340,MY FAVORITE JUICE ORANGE 59OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86000071342,MY FAVORITE ORANGE JUICE 12OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86029400013,MANSI JUICE CALAMANSI
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000000,ACEROLA BERRY CANA JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000001,GUAVA CANA JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000003,STARFRUIT LIMEADE CANA JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000004,PASSION FRUIT CANA JUICE      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000006,STARFUIT LIMEADE LOW CALORIE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000007,GUAVA LOW CALORIE JUICE       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000008,ACEROLA BERRY LOW CALORIE JUIC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,86742000009,PASSION FRUIT LOW CALORIE JUIC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,87905400010,ALISEO BLOOD ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,87905400011,ALISEO MANDARIN JUICE F ITALY
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000001,FRUIT 2DAY STRAWBERRY ORANGE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000002,FRUIT 2DAY MANGO PEACH        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000003,FRUIT 2DAY PINEAPPLE BANANA   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000004,FRUIT 2DAY CHERRY GRAPE       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000005,FRUIT2DAY STRWBRY ORNGE SINGLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000006,FRUIT2DAY MANGO/PEACH SINGLE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000007,FRUIT2DAY PINAPLE BANANA SIGLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000008,FRUIT2DAY CHERRY GRAPE SINGLE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000014,FRUITDDAY POM/BLUEBERRY SINGLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000019,FRUIT2DAY STRAWBERRY ORANGE   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000020,FRUIT2DAY MANGO PEACH         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000025,FRUIT2DAY STRWBRY BNANA SNRISE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,88449000026,FRUIT2DAY TRPLE BRRY SUNSHINE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89076100019,SHATTO FRUIT PUNCH
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89076100041,SHATTO FRUIT PUNCH
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000022,GOOD BELLY SPLASH MANGO       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000214,GB POMEGRANATE BLK PROB JUICE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000221,GOOD BELLY KIDS GRAPE         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000226,GOOD BELLY SPLASH BLUEBERRY   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000227,GOOD BELLY SPLASH POM BLACKBRY
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000228,GOOD BELLY MANGO              
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000231,GOOD BELLY KIDS GRAPE         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89177000232,GOOD BELLY KIDS CHERRY APPL   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89213200206,THAT INDIAN DRINK BLUB CARD L 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89213200207,THAT INDIAN DRINK RSPBRY CIN L
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,89213200208,THAT INDIAN DRINK ALPH MNGO LA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,5.05048E+11,ROOTS COL CRRT ZING VEG BLENDS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,5.05048E+11,ASIAN SLING VEGETABLE BLENDS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,5.05048E+11,SWEET BEETS VEGETABLE BLENDS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,5.05048E+11,GARDEN GREENS VEGETABLE BLENDS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,5.05048E+11,GREEN WARRIOR VEGETABLE BLEND
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,8.03325E+11,ALISEO ITLN BLOOD ORANGE JUICE
